TIME_SLOTS;AREAS;FREE MOBILE;BOUYGUES TELECOM;SFR
2;530740000;False;False;False
2;531480000;False;True;True
2;532000000;False;True;True
2;530130000;True;False;False
2;530970101;False;True;True
2;530860000;False;True;True
2;531880000;False;True;True
2;531340000;False;True;True
2;530260000;False;True;True
2;531140000;True;True;True
2;532230000;False;True;True
2;531780000;False;True;True
2;530930000;False;True;True
2;531260000;False;False;False
2;531310000;False;False;False
2;531030000;False;False;False
2;532350000;False;False;False
2;531750000;False;True;True
2;532140000;False;True;True
2;530900000;False;True;True
2;530820000;True;True;True
2;532280000;False;False;False
3;531700000;False;True;True
3;531470101;False;True;True
3;531010000;False;False;True
3;532610000;False;False;False
3;530620202;False;True;True
3;531810000;False;True;True
3;531200000;False;True;True
3;530960102;False;True;True
3;530540101;False;False;True
3;531930000;False;False;True
3;531000000;True;True;True
3;532180000;False;True;True
3;530910000;True;False;False
3;532420000;False;True;True
3;530050000;False;False;True
3;531850000;False;True;True
3;530780000;False;True;True
3;531470106;False;True;True
3;532060000;False;True;True
3;531110000;False;False;False
3;531900000;True;True;True
3;531790000;False;True;True
3;530420000;False;False;False
3;531950000;False;False;True
3;531470104;False;True;True
3;530150000;False;False;False
3;531840000;False;True;True
3;532450000;False;False;False
3;531760000;False;True;True
3;530230000;True;True;True
3;532030000;False;True;True
3;532130000;False;True;True
3;532760000;False;True;True
3;532300000;True;True;True
3;531390000;True;True;True
3;531720000;True;False;True
3;531990000;True;False;False
3;530840101;False;False;True
3;530220000;False;True;True
3;530970103;False;True;True
3;532010101;False;False;True
3;532580000;False;True;True
3;531730000;False;True;True
3;532670000;False;True;True
3;531360000;False;True;True
3;531680000;True;False;True
3;531520000;False;True;True
3;531300112;False;False;True
3;531220000;True;True;True
3;532340000;False;False;False
3;530160000;False;True;True
3;532710000;True;False;True
3;532700000;True;False;False
3;530620201;False;True;True
3;532200000;False;True;True
3;532220000;False;False;True
3;531290000;False;True;True
3;531560000;False;False;True
3;531300101;False;False;True
3;530560000;False;False;False
3;530370000;False;True;True
3;531920000;False;True;True
3;530250000;False;True;True
3;531160000;False;False;False
3;530380000;False;True;True
3;532500000;False;True;True
3;531970000;False;True;True
3;530620105;False;True;True
3;532530000;False;True;True
3;531270000;False;False;False
3;531450000;False;True;True
3;530300000;False;True;True
3;531570000;True;True;True
3;531600000;False;False;False
3;530390000;False;True;True
3;531150000;False;False;False
3;531210000;True;True;True
3;531630000;False;True;True
3;532110000;False;True;True
3;531020000;False;True;True
3;530400000;False;True;True
3;532160000;False;False;False
3;530450000;False;True;True
3;531300108;False;False;True
3;531090000;True;True;True
3;531300111;False;False;True
3;530670000;False;True;True
3;530760000;False;False;False
3;532020000;True;True;True
3;530570000;True;True;True
3;531130000;True;True;True
3;530340000;False;False;False
3;530660000;True;True;True
3;532400000;False;False;True
3;530490000;False;False;False
3;532590000;False;True;True
3;530620103;False;True;True
3;531300104;False;False;True
3;532290000;False;False;True
3;530470000;True;True;True
3;530870000;False;True;True
3;530280000;False;True;True
3;530690000;True;True;True
3;532240000;False;False;True
3;531300116;False;False;True
3;531620000;False;True;True
3;531120000;True;True;True
3;531180000;False;False;False
3;531300103;False;False;True
3;530830000;True;False;True
3;530680000;False;False;True
3;531330000;False;True;True
3;531910000;False;True;True
3;531320000;True;True;True
3;530980000;False;True;True
3;530590000;True;True;True
3;531440000;True;True;True
3;530010000;True;True;True
3;531860000;False;True;True
3;530350000;False;False;True
3;530540102;False;False;True
3;531460000;False;False;True
3;531240000;True;True;True
3;530890000;False;True;True
3;530510000;True;True;True
3;531080000;False;True;True
3;531550000;False;True;True
3;530630000;False;True;True
3;531190000;True;False;True
3;531040000;True;False;True
3;531650000;False;False;True
3;531610000;True;True;True
3;532630000;False;False;False
3;531300105;False;False;True
3;531430000;False;True;True
3;531410000;False;True;True
3;531470105;False;True;True
3;532690000;False;True;True
3;532250000;False;False;False
3;532560000;False;True;True
3;530080000;False;True;True
3;532720000;True;False;True
3;531400000;False;False;True
3;531980000;True;False;True
3;531300102;False;False;True
3;532380000;False;True;True
3;531100000;False;True;True
3;532660000;False;True;True
3;531230000;False;True;True
3;532010102;False;False;True
3;531300110;False;False;True
3;531470103;False;True;True
3;530970201;False;True;True
3;531300109;False;False;True
3;530710000;False;False;False
3;532510000;True;True;True
3;531300114;False;False;True
3;531300117;False;False;True
3;530480000;False;False;False
3;530620108;False;True;True
3;530330000;False;False;True
3;530720000;False;True;True
3;530070000;False;False;False
3;531540000;False;False;False
3;530580000;False;False;True
3;530090000;False;True;True
3;532490000;False;True;True
3;531500000;False;True;True
3;532360000;False;True;True
3;531800000;True;True;True
3;532570000;False;True;True
3;530020000;False;False;True
3;532640000;False;False;False
3;530100000;False;True;True
3;531300106;False;False;True
3;532470000;False;True;True
3;532120000;False;True;True
3;530990000;True;False;True
3;532370000;False;True;True
3;532650000;False;True;True
3;531470102;False;True;True
3;530520000;False;False;False
3;530530000;False;True;True
3;532460000;False;False;False
3;530850000;True;False;True
3;531300115;False;False;True
3;530210000;False;True;True
3;530790000;False;True;True
3;531580000;False;True;True
3;531870000;False;False;False
3;531170000;False;True;True
3;530430000;True;True;True
3;532430000;False;False;True
3;532330000;False;True;True
3;530550000;False;False;False
3;531050000;True;True;True
3;530270000;False;True;True
3;531770000;False;False;False
3;532480000;False;False;False
3;531640000;True;True;True
3;530180000;False;True;True
3;532550000;False;False;False
3;531370000;False;True;True
3;530970102;False;True;True
3;530170000;False;True;True
3;530770000;False;True;True
3;530410000;False;True;True
3;530110000;True;True;True
3;532620000;False;True;True
3;531820000;False;True;True
3;530290000;False;True;True
3;530840102;False;False;True
3;532090000;False;True;True
3;531530000;False;True;True
3;530460000;False;True;True
3;532210000;False;True;True
3;531250000;False;True;True
3;532320000;False;True;True
3;531510000;False;True;True
3;531070000;False;False;False
3;531890000;False;False;False
3;530030000;False;False;False
3;531300113;False;False;True
3;530620102;False;True;True
3;531300107;False;False;True
3;530800000;False;True;True
3;531470107;False;True;True
3;530730000;False;True;True
3;531300118;False;False;True
3;531280000;False;True;True
3;531300119;False;False;True
3;532190000;False;True;True
3;530750000;False;True;True
3;531690000;False;True;True
3;530940000;True;False;True
3;531060000;True;False;True
3;531420000;True;True;True
3;530620104;False;True;True
3;530610000;True;True;True
3;530880000;False;True;True
3;531350000;False;False;True
3;532100000;False;True;True
3;530120000;False;False;True
3;532600000;False;True;True
3;530360000;False;True;True
3;531300120;False;False;True
3;530640000;False;True;True
3;532260000;False;False;False
3;531740000;False;True;True
3;530310000;True;True;True
3;531960000;True;True;True
3;532730000;False;False;True
3;530960101;False;True;True
3;532040000;False;True;True
3;530190000;False;False;False
3;532080000;False;True;True
3;530740000;False;False;True
3;531480000;True;True;True
3;532000000;False;True;True
3;530130000;True;False;True
3;530970101;False;True;True
3;530860000;False;True;True
3;531880000;False;True;True
3;531340000;False;True;True
3;530260000;False;True;True
3;531140000;True;True;True
3;532230000;False;True;True
3;531780000;False;True;True
3;530930000;False;True;True
3;531260000;False;False;False
3;531310000;False;False;False
3;531030000;False;False;True
3;532350000;False;False;False
3;531750000;False;True;True
3;532140000;False;True;True
3;530900000;False;True;True
3;530820000;True;True;True
3;532280000;False;False;False
4;531700000;False;True;True
4;531470101;False;True;True
4;531010000;False;True;True
4;532610000;True;False;True
4;530620202;False;True;True
4;531810000;True;True;True
4;531200000;True;True;True
4;530960102;False;True;True
4;530540101;False;True;True
4;531930000;False;True;True
4;531000000;True;True;True
4;532180000;True;True;True
4;530910000;True;False;False
4;532420000;False;True;True
4;530050000;False;False;True
4;531850000;False;True;True
4;530780000;False;True;True
4;531470106;False;True;True
4;532060000;True;True;True
4;531110000;True;False;True
4;531900000;True;True;True
4;531790000;True;True;True
4;530420000;False;False;False
4;531950000;False;True;True
4;531470104;False;True;True
4;530150000;False;False;True
4;531840000;False;True;True
4;532450000;False;False;False
4;531760000;False;True;True
4;530230000;True;True;True
4;532030000;True;True;True
4;532130000;True;True;True
4;532760000;True;True;True
4;532300000;True;True;True
4;531390000;True;True;True
4;531720000;True;True;True
4;531990000;True;False;False
4;530840101;True;True;True
4;530220000;True;True;True
4;530970103;True;True;True
4;532010101;False;True;True
4;532580000;False;True;True
4;531730000;False;True;True
4;532670000;False;True;True
4;531360000;False;True;True
4;531680000;True;True;True
4;531520000;True;True;True
4;531300112;False;True;True
4;531220000;True;True;True
4;532340000;True;False;True
4;530160000;True;True;True
4;532710000;True;True;True
4;532700000;True;False;False
4;530620201;False;True;True
4;532200000;False;True;True
4;532220000;False;True;True
4;531290000;True;True;True
4;531560000;False;False;True
4;531300101;False;True;True
4;530560000;False;False;False
4;530370000;True;True;True
4;531920000;True;True;True
4;530250000;False;True;True
4;531160000;False;False;True
4;530380000;False;True;True
4;532500000;False;True;True
4;531970000;False;True;True
4;530620105;False;True;True
4;532530000;False;True;True
4;531270000;False;False;True
4;531450000;False;True;True
4;530300000;False;True;True
4;531570000;True;True;True
4;531600000;False;False;True
4;530390000;True;True;True
4;531150000;False;False;False
4;531210000;True;True;True
4;531630000;False;True;True
4;532110000;False;True;True
4;531020000;False;True;True
4;530400000;True;True;True
4;532160000;True;False;True
4;530450000;False;True;True
4;531300108;False;True;True
4;531090000;True;True;True
4;531300111;False;True;True
4;530670000;False;True;True
4;530760000;False;False;True
4;532020000;True;True;True
4;530570000;True;True;True
4;531130000;True;True;True
4;530340000;False;False;False
4;530660000;True;True;True
4;532400000;True;True;True
4;530490000;False;False;False
4;532590000;True;True;True
4;530620103;False;True;True
4;531300104;False;True;True
4;532290000;False;False;True
4;530470000;True;True;True
4;530870000;False;True;True
4;530280000;False;True;True
4;530690000;True;True;True
4;532240000;False;True;True
4;531300116;False;True;True
4;531620000;False;True;True
4;531120000;True;True;True
4;531180000;False;False;True
4;531300103;False;True;True
4;530830000;True;True;True
4;530680000;True;True;True
4;531330000;False;True;True
4;531910000;False;True;True
4;531320000;True;True;True
4;530980000;False;True;True
4;530590000;True;True;True
4;531440000;True;True;True
4;530010000;True;True;True
4;531860000;False;True;True
4;530350000;True;True;True
4;530540102;False;True;True
4;531460000;False;True;True
4;531240000;True;True;True
4;530890000;False;True;True
4;530510000;True;True;True
4;531080000;False;True;True
4;531550000;False;True;True
4;530630000;False;True;True
4;531190000;True;True;True
4;531040000;True;True;True
4;531650000;True;True;True
4;531610000;True;True;True
4;532630000;False;False;True
4;531300105;False;True;True
4;531430000;False;True;True
4;531410000;False;True;True
4;531470105;False;True;True
4;532690000;True;True;True
4;532250000;False;False;True
4;532560000;True;True;True
4;530080000;False;True;True
4;532720000;True;True;True
4;531400000;False;False;True
4;531980000;True;True;True
4;531300102;False;True;True
4;532380000;True;True;True
4;531100000;True;True;True
4;532660000;True;True;True
4;531230000;True;True;True
4;532010102;False;True;True
4;531300110;False;True;True
4;531470103;False;True;True
4;530970201;False;True;True
4;531300109;False;True;True
4;530710000;False;False;False
4;532510000;True;True;True
4;531300114;False;True;True
4;531300117;False;True;True
4;530480000;False;False;True
4;530620108;False;True;True
4;530330000;True;True;True
4;530720000;False;True;True
4;530070000;False;False;False
4;531540000;False;False;False
4;530580000;True;True;True
4;530090000;True;True;True
4;532490000;True;True;True
4;531500000;False;True;True
4;532360000;True;True;True
4;531800000;True;True;True
4;532570000;False;True;True
4;530020000;False;True;True
4;532640000;False;False;True
4;530100000;True;True;True
4;531300106;False;True;True
4;532470000;True;True;True
4;532120000;True;True;True
4;530990000;True;True;True
4;532370000;False;True;True
4;532650000;True;True;True
4;531470102;False;True;True
4;530520000;False;False;False
4;530530000;True;True;True
4;532460000;False;False;False
4;530850000;True;True;True
4;531300115;False;True;True
4;530210000;False;True;True
4;530790000;False;True;True
4;531580000;False;True;True
4;531870000;False;False;False
4;531170000;False;True;True
4;530430000;True;True;True
4;532430000;False;True;True
4;532330000;False;True;True
4;530550000;True;False;True
4;531050000;True;True;True
4;530270000;False;True;True
4;531770000;False;False;False
4;532480000;False;False;True
4;531640000;True;True;True
4;530180000;False;True;True
4;532550000;False;False;True
4;531370000;False;True;True
4;530970102;True;True;True
4;530170000;False;True;True
4;530770000;False;True;True
4;530410000;True;True;True
4;530110000;True;True;True
4;532620000;False;True;True
4;531820000;False;True;True
4;530290000;False;True;True
4;530840102;True;True;True
4;532090000;False;True;True
4;531530000;True;True;True
4;530460000;True;True;True
4;532210000;True;True;True
4;531250000;True;True;True
4;532320000;False;True;True
4;531510000;False;True;True
4;531070000;False;False;False
4;531890000;False;False;True
4;530030000;True;False;True
4;531300113;False;True;True
4;530620102;False;True;True
4;531300107;False;True;True
4;530800000;False;True;True
4;531470107;False;True;True
4;530730000;False;True;True
4;531300118;False;True;True
4;531280000;False;True;True
4;531300119;False;True;True
4;532190000;False;True;True
4;530750000;False;True;True
4;531690000;False;True;True
4;530940000;True;True;True
4;531060000;True;True;True
4;531420000;True;True;True
4;530620104;False;True;True
4;530610000;True;True;True
4;530880000;False;True;True
4;531350000;True;True;True
4;532100000;True;True;True
4;530120000;True;True;True
4;532600000;False;True;True
4;530360000;True;True;True
4;531300120;False;True;True
4;530640000;True;True;True
4;532260000;False;False;True
4;531740000;False;True;True
4;530310000;True;True;True
4;531960000;True;True;True
4;532730000;False;True;True
4;530960101;False;True;True
4;532040000;False;True;True
4;530190000;False;False;True
4;532080000;False;True;True
4;530740000;False;True;True
4;531480000;True;True;True
4;532000000;False;True;True
4;530130000;True;True;True
4;530970101;True;True;True
4;530860000;True;True;True
4;531880000;True;True;True
4;531340000;False;True;True
4;530260000;False;True;True
4;531140000;True;True;True
4;532230000;True;True;True
4;531780000;False;True;True
4;530930000;True;True;True
4;531260000;False;False;False
4;531310000;False;False;False
4;531030000;False;True;True
4;532350000;False;False;True
4;531750000;False;True;True
4;532140000;True;True;True
4;530900000;False;True;True
4;530820000;True;True;True
4;532280000;False;False;True
5;531700000;False;True;True
5;531470101;True;True;True
5;531010000;True;True;True
5;532610000;True;False;True
5;530620202;True;True;True
5;531810000;True;True;True
5;531200000;True;True;True
5;530960102;False;True;True
5;530540101;True;True;True
5;531930000;True;True;True
5;531000000;True;True;True
5;532180000;True;True;True
5;530910000;True;False;True
5;532420000;False;True;True
5;530050000;False;False;True
5;531850000;False;True;True
5;530780000;True;True;True
5;531470106;True;True;True
5;532060000;True;True;True
5;531110000;True;False;True
5;531900000;True;True;True
5;531790000;True;True;True
5;530420000;False;False;False
5;531950000;True;True;True
5;531470104;True;True;True
5;530150000;False;False;True
5;531840000;False;True;True
5;532450000;False;False;True
5;531760000;False;True;True
5;530230000;True;True;True
5;532030000;True;True;True
5;532130000;True;True;True
5;532760000;True;True;True
5;532300000;True;True;True
5;531390000;True;True;True
5;531720000;True;True;True
5;531990000;True;False;True
5;530840101;True;True;True
5;530220000;True;True;True
5;530970103;True;True;True
5;532010101;False;True;True
5;532580000;False;True;True
5;531730000;False;True;True
5;532670000;False;True;True
5;531360000;True;True;True
5;531680000;True;True;True
5;531520000;True;True;True
5;531300112;False;True;True
5;531220000;True;True;True
5;532340000;True;False;True
5;530160000;True;True;True
5;532710000;True;True;True
5;532700000;True;False;True
5;530620201;True;True;True
5;532200000;True;True;True
5;532220000;True;True;True
5;531290000;True;True;True
5;531560000;False;False;True
5;531300101;False;True;True
5;530560000;True;False;True
5;530370000;True;True;True
5;531920000;True;True;True
5;530250000;True;True;True
5;531160000;False;False;True
5;530380000;False;True;True
5;532500000;True;True;True
5;531970000;False;True;True
5;530620105;True;True;True
5;532530000;False;True;True
5;531270000;False;False;True
5;531450000;False;True;True
5;530300000;True;True;True
5;531570000;True;True;True
5;531600000;False;False;True
5;530390000;True;True;True
5;531150000;False;False;False
5;531210000;True;True;True
5;531630000;False;True;True
5;532110000;False;True;True
5;531020000;False;True;True
5;530400000;True;True;True
5;532160000;True;False;True
5;530450000;False;True;True
5;531300108;False;True;True
5;531090000;True;True;True
5;531300111;False;True;True
5;530670000;False;True;True
5;530760000;False;False;True
5;532020000;True;True;True
5;530570000;True;True;True
5;531130000;True;True;True
5;530340000;True;False;True
5;530660000;True;True;True
5;532400000;True;True;True
5;530490000;True;False;True
5;532590000;True;True;True
5;530620103;True;True;True
5;531300104;False;True;True
5;532290000;False;False;True
5;530470000;True;True;True
5;530870000;False;True;True
5;530280000;True;True;True
5;530690000;True;True;True
5;532240000;True;True;True
5;531300116;False;True;True
5;531620000;True;True;True
5;531120000;True;True;True
5;531180000;False;False;True
5;531300103;False;True;True
5;530830000;True;True;True
5;530680000;True;True;True
5;531330000;False;True;True
5;531910000;False;True;True
5;531320000;True;True;True
5;530980000;False;True;True
5;530590000;True;True;True
5;531440000;True;True;True
5;530010000;True;True;True
5;531860000;False;True;True
5;530350000;True;True;True
5;530540102;False;True;True
5;531460000;True;True;True
5;531240000;True;True;True
5;530890000;True;True;True
5;530510000;True;True;True
5;531080000;False;True;True
5;531550000;False;True;True
5;530630000;True;True;True
5;531190000;True;True;True
5;531040000;True;True;True
5;531650000;True;True;True
5;531610000;True;True;True
5;532630000;False;False;True
5;531300105;False;True;True
5;531430000;True;True;True
5;531410000;True;True;True
5;531470105;True;True;True
5;532690000;True;True;True
5;532250000;False;False;True
5;532560000;True;True;True
5;530080000;True;True;True
5;532720000;True;True;True
5;531400000;False;False;True
5;531980000;True;True;True
5;531300102;False;True;True
5;532380000;True;True;True
5;531100000;True;True;True
5;532660000;True;True;True
5;531230000;True;True;True
5;532010102;True;True;True
5;531300110;False;True;True
5;531470103;True;True;True
5;530970201;False;True;True
5;531300109;False;True;True
5;530710000;False;False;False
5;532510000;True;True;True
5;531300114;False;True;True
5;531300117;False;True;True
5;530480000;False;False;True
5;530620108;True;True;True
5;530330000;True;True;True
5;530720000;True;True;True
5;530070000;True;False;True
5;531540000;False;False;True
5;530580000;True;True;True
5;530090000;True;True;True
5;532490000;True;True;True
5;531500000;True;True;True
5;532360000;True;True;True
5;531800000;True;True;True
5;532570000;False;True;True
5;530020000;True;True;True
5;532640000;False;False;True
5;530100000;True;True;True
5;531300106;False;True;True
5;532470000;True;True;True
5;532120000;True;True;True
5;530990000;True;True;True
5;532370000;False;True;True
5;532650000;True;True;True
5;531470102;True;True;True
5;530520000;False;False;True
5;530530000;True;True;True
5;532460000;False;False;True
5;530850000;True;True;True
5;531300115;False;True;True
5;530210000;True;True;True
5;530790000;False;True;True
5;531580000;True;True;True
5;531870000;False;False;True
5;531170000;False;True;True
5;530430000;True;True;True
5;532430000;True;True;True
5;532330000;False;True;True
5;530550000;True;False;True
5;531050000;True;True;True
5;530270000;False;True;True
5;531770000;False;False;True
5;532480000;False;False;True
5;531640000;True;True;True
5;530180000;False;True;True
5;532550000;False;False;True
5;531370000;False;True;True
5;530970102;True;True;True
5;530170000;False;True;True
5;530770000;True;True;True
5;530410000;True;True;True
5;530110000;True;True;True
5;532620000;True;True;True
5;531820000;False;True;True
5;530290000;True;True;True
5;530840102;True;True;True
5;532090000;True;True;True
5;531530000;True;True;True
5;530460000;True;True;True
5;532210000;True;True;True
5;531250000;True;True;True
5;532320000;False;True;True
5;531510000;True;True;True
5;531070000;False;False;False
5;531890000;False;False;True
5;530030000;True;False;True
5;531300113;False;True;True
5;530620102;True;True;True
5;531300107;False;True;True
5;530800000;False;True;True
5;531470107;True;True;True
5;530730000;False;True;True
5;531300118;False;True;True
5;531280000;False;True;True
5;531300119;False;True;True
5;532190000;True;True;True
5;530750000;False;True;True
5;531690000;False;True;True
5;530940000;True;True;True
5;531060000;True;True;True
5;531420000;True;True;True
5;530620104;True;True;True
5;530610000;True;True;True
5;530880000;False;True;True
5;531350000;True;True;True
5;532100000;True;True;True
5;530120000;True;True;True
5;532600000;False;True;True
5;530360000;True;True;True
5;531300120;False;True;True
5;530640000;True;True;True
5;532260000;False;False;True
5;531740000;True;True;True
5;530310000;True;True;True
5;531960000;True;True;True
5;532730000;True;True;True
5;530960101;False;True;True
5;532040000;False;True;True
5;530190000;False;False;True
5;532080000;False;True;True
5;530740000;True;True;True
5;531480000;True;True;True
5;532000000;True;True;True
5;530130000;True;True;True
5;530970101;True;True;True
5;530860000;True;True;True
5;531880000;True;True;True
5;531340000;False;True;True
5;530260000;True;True;True
5;531140000;True;True;True
5;532230000;True;True;True
5;531780000;False;True;True
5;530930000;True;True;True
5;531260000;False;False;True
5;531310000;False;False;False
5;531030000;True;True;True
5;532350000;False;False;True
5;531750000;True;True;True
5;532140000;True;True;True
5;530900000;False;True;True
5;530820000;True;True;True
5;532280000;False;False;True
